country_code_3,country_name,rank,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
AGO,Angola,1,0.8961 (MRT),0.8537 (MRT),0.8426 (COG),0.8085 (MRT),0.8061 (ZMB),0.8019 (MRT),0.8774 (MRT),0.8408 (COD),0.8905 (COG),0.8632 (MRT),0.8941 (MRT),0.9138 (COG),0.8243 (COG),0.8635 (MRT),0.8742 (MRT)
AGO,Angola,2,0.8436 (COG),0.8244 (COG),0.7818 (MRT),0.7709 (GIN),0.7985 (COD),0.7775 (COD),0.8128 (ZMB),0.8130 (COG),0.7815 (COD),0.8056 (ZMB),0.8490 (COD),0.8987 (MRT),0.8195 (COD),0.8119 (CMR),0.8382 (COD)
AGO,Angola,3,0.7877 (IRQ),0.7934 (IRQ),0.7810 (ZMB),0.7631 (COG),0.7870 (GIN),0.7691 (COG),0.7862 (COD),0.7916 (ZMB),0.7675 (GAB),0.7963 (COD),0.8064 (ZMB),0.8584 (COD),0.8068 (MOZ),0.8066 (MOZ),0.8159 (MOZ)
ALB,Albania,1,0.8107 (ARM),0.7913 (ARM),0.8013 (ARM),0.9119 (ARM),0.9460 (ARM),0.9426 (ARM),0.8568 (ARM),0.9011 (ARM),0.8998 (ARM),0.8113 (ARM),0.8024 (ARM),0.7841 (ARM),0.7465 (BIH),0.7944 (ARM),0.7591 (BIH)
ALB,Albania,2,0.6690 (MKD),0.6452 (MKD),0.7556 (GEO),0.7406 (MKD),0.8074 (MKD),0.7922 (MKD),0.7917 (MKD),0.7715 (MKD),0.7862 (BIH),0.8098 (MKD),0.7759 (BIH),0.7344 (BIH),0.7418 (SRB),0.7187 (UKR),0.7581 (MKD)
ALB,Albania,3,0.5917 (BIH),0.5494 (BIH),0.7175 (MKD),0.6977 (BIH),0.7085 (BIH),0.7343 (BIH),0.7717 (BIH),0.7689 (BIH),0.7747 (MKD),0.7928 (BIH),0.7758 (MKD),0.7016 (MKD),0.7414 (ARM),0.7093 (MKD),0.6787 (SRB)
ARE,United Arab Emirates,1,0.8484 (BHR),0.8721 (KWT),0.8995 (QAT),0.9235 (BHR),0.9333 (BHR),0.9111 (BHR),0.9128 (QAT),0.8771 (QAT),0.8886 (QAT),0.8788 (QAT),0.9078 (BHR),0.9211 (BHR),0.8963 (QAT),0.9197 (BHR),0.8886 (QAT)
ARE,United Arab Emirates,2,0.8309 (OMN),0.8227 (QAT),0.8640 (KWT),0.8808 (KWT),0.8356 (QAT),0.9003 (QAT),0.9018 (BHR),0.8755 (BHR),0.8822 (BHR),0.8190 (KOR),0.8285 (SGP),0.8157 (MYS),0.8952 (OMN),0.8592 (SGP),0.8551 (OMN)
ARE,United Arab Emirates,3,0.8101 (KWT),0.7634 (SAU),0.8295 (BHR),0.8189 (QAT),0.8295 (KWT),0.8448 (KWT),0.8601 (KWT),0.8412 (KWT),0.8200 (CZE),0.8188 (OMN),0.8230 (OMN),0.7886 (NOR),0.8706 (KWT),0.8072 (IRL),0.8182 (SAU)
ARG,Argentina,1,0.7670 (BRA),0.8119 (RUS),0.7965 (BRA),0.7818 (BRA),0.6611 (UKR),0.6832 (URY),0.6731 (BRA),0.7375 (BRA),0.8642 (IRN),0.8470 (IRN),0.7952 (CHL),0.8229 (TUR),0.8168 (TUR),0.7038 (TUR),0.8384 (TUR)
ARG,Argentina,2,0.7055 (RUS),0.7477 (BRA),0.7511 (IRN),0.7624 (IRN),0.6554 (BRA),0.6494 (BRA),0.6248 (TUR),0.7259 (IRN),0.7728 (TUR),0.8049 (TUR),0.7756 (BRA),0.7770 (IRN),0.7780 (IRN),0.6962 (COL),0.7116 (IRN)
ARG,Argentina,3,0.6935 (CHL),0.7200 (IRN),0.7373 (RUS),0.7080 (URY),0.6236 (RUS),0.5967 (UKR),0.6194 (SYR),0.7224 (COL),0.6627 (URY),0.7026 (BRA),0.7553 (COL),0.7478 (BRA),0.7528 (COL),0.6724 (CHL),0.6674 (COL)
ARM,Armenia,1,0.8107 (ALB),0.7913 (ALB),0.8013 (ALB),0.9119 (ALB),0.9460 (ALB),0.9426 (ALB),0.8568 (ALB),0.9011 (ALB),0.8998 (ALB),0.8865 (MKD),0.8342 (GEO),0.7913 (MKD),0.9440 (GEO),0.9291 (GEO),0.8164 (GEO)
ARM,Armenia,2,0.7277 (MKD),0.7495 (GEO),0.6791 (GEO),0.7617 (MKD),0.8256 (MKD),0.8598 (MKD),0.8534 (MKD),0.7925 (GEO),0.8827 (MKD),0.8715 (GEO),0.8223 (MKD),0.7841 (ALB),0.7414 (ALB),0.7944 (ALB),0.5677 (MLT)
ARM,Armenia,3,0.7026 (GEO),0.7255 (MKD),0.6116 (MKD),0.6875 (GEO),0.7519 (GEO),0.7592 (SRB),0.7531 (SRB),0.7822 (MKD),0.8810 (GEO),0.8113 (ALB),0.8024 (ALB),0.7667 (GEO),0.7009 (MNE),0.7929 (MNE),0.5335 (IRL)
AUS,Australia,1,0.9447 (CAN),0.9456 (CAN),0.9549 (CAN),0.9465 (CAN),0.9544 (CAN),0.9473 (CAN),0.9480 (CAN),0.9498 (CAN),0.9617 (CAN),0.9663 (CAN),0.9438 (CAN),0.9249 (CAN),0.9493 (CAN),0.9529 (CAN),0.9314 (CAN)
AUS,Australia,2,0.9013 (GBR),0.8791 (GBR),0.8937 (JPN),0.9243 (JPN),0.9243 (JPN),0.9188 (NZL),0.8999 (NZL),0.9078 (NZL),0.9104 (NZL),0.9050 (NZL),0.9025 (NOR),0.9042 (NZL),0.8599 (DEU),0.8980 (NZL),0.8990 (NZL)
AUS,Australia,3,0.8936 (NZL),0.8741 (NZL),0.8896 (GBR),0.8881 (GBR),0.9161 (NZL),0.9045 (JPN),0.8895 (JPN),0.8540 (NOR),0.8729 (JPN),0.8696 (JPN),0.8775 (NZL),0.9014 (JPN),0.8569 (NZL),0.8341 (ISR),0.8505 (GBR)
AUT,Austria,1,0.9431 (CZE),0.9456 (FIN),0.9453 (FIN),0.9443 (FIN),0.9413 (FIN),0.9302 (FIN),0.9265 (FIN),0.9439 (FIN),0.9451 (FIN),0.9465 (FIN),0.9309 (FIN),0.9549 (FIN),0.9312 (BEL),0.9457 (FIN),0.9277 (BEL)
AUT,Austria,2,0.9412 (FIN),0.9311 (DNK),0.9353 (CZE),0.9317 (DNK),0.9307 (DNK),0.9270 (DNK),0.9249 (NOR),0.9361 (DNK),0.9353 (DNK),0.9344 (DNK),0.9226 (BEL),0.9292 (DNK),0.9186 (FIN),0.9316 (DNK),0.9219 (FIN)
AUT,Austria,3,0.9246 (SVN),0.9288 (SWE),0.9299 (DNK),0.9280 (CZE),0.9161 (BEL),0.9196 (NOR),0.9248 (DNK),0.9171 (BEL),0.9245 (BEL),0.9259 (BEL),0.9211 (CZE),0.9251 (SWE),0.9007 (NLD),0.9209 (SWE),0.9205 (CZE)
AZE,Azerbaijan,1,0.6111 (KAZ),0.6314 (BRN),0.6264 (BRN),0.5574 (BRN),0.5989 (BRN),0.6556 (PRY),0.6318 (BLR),0.5416 (MYS),0.5938 (BRN),0.5943 (MYS),0.6884 (BRN),0.6449 (IRN),0.6441 (IRN),0.7279 (BRN),0.8123 (BRN)
AZE,Azerbaijan,2,0.5386 (SAU),0.6276 (KAZ),0.5835 (KAZ),0.5477 (PRY),0.5644 (PRY),0.6519 (BRN),0.5880 (KAZ),0.5139 (PRY),0.5655 (OMN),0.5770 (BRN),0.5979 (OMN),0.5857 (BRN),0.6082 (BRN),0.6045 (IRQ),0.5838 (MYS)
AZE,Azerbaijan,3,0.5324 (BRN),0.5796 (IRN),0.5287 (ARE),0.5308 (ARE),0.5588 (ECU),0.5406 (MYS),0.4884 (PRY),0.5125 (BRN),0.5593 (UZB),0.5713 (VNM),0.5278 (ARE),0.5491 (BLR),0.6019 (NOR),0.6024 (NOR),0.5489 (CHN)
BEL,Belgium,1,0.9682 (NLD),0.9658 (NLD),0.9841 (NLD),0.9847 (NLD),0.9853 (NLD),0.9843 (NLD),0.9772 (NLD),0.9734 (NLD),0.9627 (NLD),0.9622 (NLD),0.9786 (NLD),0.9787 (NLD),0.9737 (NLD),0.9640 (NLD),0.9661 (NLD)
BEL,Belgium,2,0.9516 (DNK),0.9459 (DNK),0.9579 (DNK),0.9605 (DNK),0.9604 (DNK),0.9621 (DNK),0.9478 (DNK),0.9497 (DNK),0.9551 (DNK),0.9577 (DNK),0.9544 (DNK),0.9609 (DNK),0.9465 (DNK),0.9564 (DNK),0.9466 (DNK)
BEL,Belgium,3,0.9190 (SWE),0.9221 (SWE),0.9256 (SWE),0.9239 (SWE),0.9265 (SWE),0.9164 (AUT),0.9126 (SWE),0.9171 (AUT),0.9245 (AUT),0.9259 (AUT),0.9226 (AUT),0.9230 (AUT),0.9312 (AUT),0.9358 (SWE),0.9390 (SWE)
BEN,Benin,1,0.9577 (SEN),0.9533 (TGO),0.9481 (MLI),0.9634 (TGO),0.9585 (TGO),0.9315 (MLI),0.9407 (MLI),0.9298 (SEN),0.9461 (CIV),0.9671 (TGO),0.9733 (TGO),0.9647 (CIV),0.9714 (CIV),0.9754 (CIV),0.9765 (CIV)
BEN,Benin,2,0.9519 (TGO),0.9519 (CMR),0.9392 (SEN),0.9468 (MLI),0.9384 (MLI),0.9268 (NER),0.9281 (NER),0.9295 (MLI),0.9435 (TGO),0.9456 (CIV),0.9669 (CIV),0.9606 (TGO),0.9521 (TGO),0.9607 (TGO),0.9612 (TGO)
BEN,Benin,3,0.9421 (MLI),0.9492 (SEN),0.9339 (TGO),0.9362 (CMR),0.9318 (CMR),0.9255 (MDG),0.9269 (TGO),0.9256 (CIV),0.9379 (NER),0.9225 (MLI),0.9571 (NER),0.9523 (SLE),0.9447 (NER),0.9377 (NER),0.9422 (NER)
BFA,Burkina Faso,1,0.9659 (MLI),0.9697 (GIN),0.9784 (NER),0.9627 (MLI),0.9706 (GIN),0.9753 (GIN),0.9561 (MLI),0.9419 (MLI),0.9333 (TGO),0.9314 (GIN),0.9467 (GIN),0.9260 (MDG),0.9630 (MDG),0.9704 (MDG),0.9699 (MDG)
BFA,Burkina Faso,2,0.9572 (NER),0.9559 (MLI),0.9647 (MLI),0.9583 (NER),0.9626 (MLI),0.9541 (MLI),0.9488 (TGO),0.9343 (NER),0.9302 (NER),0.9256 (MDG),0.9463 (MOZ),0.9102 (MOZ),0.9592 (GIN),0.9432 (MLI),0.9550 (MLI)
BFA,Burkina Faso,3,0.9408 (MOZ),0.9448 (TCD),0.9626 (GIN),0.9316 (SEN),0.9503 (NER),0.9495 (NER),0.9408 (SEN),0.9268 (MDG),0.9275 (GIN),0.9224 (MOZ),0.9270 (MWI),0.9083 (MLI),0.9366 (MLI),0.9354 (MOZ),0.9519 (GIN)
BGD,Bangladesh,1,0.7972 (IND),0.8098 (IND),0.8286 (IND),0.8481 (IND),0.8521 (IND),0.8546 (IND),0.7535 (IND),0.8545 (IND),0.8461 (IND),0.8304 (IDN),0.8354 (IDN),0.8250 (EGY),0.8394 (EGY),0.8172 (IDN),0.7988 (ETH)
BGD,Bangladesh,2,0.7462 (IDN),0.7845 (HTI),0.8206 (PAK),0.8201 (PAK),0.8193 (PHL),0.8202 (PAK),0.7471 (GHA),0.8357 (IDN),0.8226 (IDN),0.8198 (IND),0.8342 (EGY),0.8205 (IND),0.8160 (IND),0.8126 (IND),0.7985 (PAK)
BGD,Bangladesh,3,0.7374 (PHL),0.7836 (GTM),0.7727 (HTI),0.8075 (HTI),0.8117 (PAK),0.8121 (PHL),0.7355 (HTI),0.7950 (PAK),0.7871 (PAK),0.7673 (EGY),0.7798 (IND),0.7974 (IDN),0.7992 (IDN),0.8072 (EGY),0.7793 (IND)
BGR,Bulgaria,1,0.9173 (LVA),0.8650 (LVA),0.8811 (LTU),0.8619 (LTU),0.8795 (LTU),0.9026 (LTU),0.9264 (LTU),0.9389 (LTU),0.9089 (LTU),0.8818 (HUN),0.8959 (HUN),0.9161 (HUN),0.9412 (HUN),0.9098 (HUN),0.9192 (HUN)
BGR,Bulgaria,2,0.9102 (LTU),0.8518 (LTU),0.8673 (HUN),0.8592 (LVA),0.8762 (LVA),0.8666 (LVA),0.8636 (ROU),0.8806 (HUN),0.8936 (LVA),0.8797 (HRV),0.8875 (LVA),0.8893 (LVA),0.8644 (SRB),0.8734 (HRV),0.9013 (HRV)
BGR,Bulgaria,3,0.8295 (EST),0.8360 (HUN),0.8451 (LVA),0.8261 (HUN),0.8234 (HUN),0.8640 (HUN),0.8584 (LVA),0.8754 (LVA),0.8771 (HRV),0.8669 (LTU),0.8766 (POL),0.8847 (CZE),0.8622 (POL),0.8719 (SVK),0.9012 (SRB)
BHR,Bahrain,1,0.9115 (KWT),0.8083 (QAT),0.8295 (ARE),0.9235 (ARE),0.9333 (ARE),0.9111 (ARE),0.9018 (ARE),0.8755 (ARE),0.8839 (QAT),0.8317 (CZE),0.9078 (ARE),0.9211 (ARE),0.7705 (IRL),0.9197 (ARE),0.8627 (KWT)
BHR,Bahrain,2,0.8484 (ARE),0.6682 (KOR),0.7714 (NOR),0.8735 (KWT),0.8654 (KWT),0.9070 (KWT),0.8984 (QAT),0.8549 (QAT),0.8822 (ARE),0.7714 (ARE),0.8597 (OMN),0.8088 (BRN),0.7656 (CZE),0.8320 (KWT),0.7722 (NOR)
BHR,Bahrain,3,0.8268 (OMN),0.6591 (AUT),0.7647 (SGP),0.7825 (QAT),0.8524 (OMN),0.8905 (QAT),0.8874 (KWT),0.8534 (OMN),0.8520 (CZE),0.7586 (OMN),0.8235 (CZE),0.7869 (OMN),0.7532 (NOR),0.8208 (QAT),0.7450 (BRN)
BHS,Bahamas,1,0.8115 (CYP),0.8356 (CYP),0.8336 (CYP),0.8496 (CYP),0.8092 (CYP),0.8148 (CYP),0.7167 (MLT),0.8205 (CYP),0.7995 (CYP),0.6853 (CYP),0.8032 (MNE),0.7287 (PAN),0.8232 (CYP),0.8204 (CYP),0.8073 (CYP)
BHS,Bahamas,2,0.7582 (LBN),0.8248 (LBN),0.8292 (MLT),0.7591 (MLT),0.7820 (MLT),0.8134 (LBN),0.7037 (CYP),0.7233 (MNE),0.7189 (CRI),0.6696 (LBN),0.7416 (GRC),0.7133 (GRC),0.7679 (MNE),0.7490 (MNE),0.7723 (MNE)
BHS,Bahamas,3,0.7181 (MLT),0.8081 (MLT),0.7703 (LUX),0.7480 (LUX),0.7551 (LUX),0.7380 (MNE),0.6898 (GRC),0.7138 (CRI),0.7185 (GRC),0.6565 (URY),0.7281 (MUS),0.7060 (MLT),0.7136 (CRI),0.7323 (LUX),0.7399 (LUX)
BIH,Bosnia and Herzegovina,1,0.9117 (MKD),0.8959 (MKD),0.9015 (MKD),0.8686 (HRV),0.8873 (HRV),0.8962 (HRV),0.9257 (SRB),0.9258 (SRB),0.9431 (SRB),0.9263 (SRB),0.9105 (SRB),0.9296 (SRB),0.9174 (SRB),0.9132 (SRB),0.9151 (SRB)
BIH,Bosnia and Herzegovina,2,0.9054 (SRB),0.8556 (SRB),0.8681 (HRV),0.8550 (MKD),0.8778 (MKD),0.8879 (MKD),0.8994 (HRV),0.9065 (HRV),0.8708 (HRV),0.8912 (MKD),0.9018 (MKD),0.8555 (MKD),0.8620 (HRV),0.8777 (MKD),0.8748 (MKD)
BIH,Bosnia and Herzegovina,3,0.8306 (LTU),0.8367 (HRV),0.8672 (SRB),0.8205 (SRB),0.8722 (SRB),0.8741 (SRB),0.8810 (MKD),0.8651 (MKD),0.8673 (MKD),0.8619 (HRV),0.8192 (HRV),0.8143 (HRV),0.8528 (MKD),0.8651 (HRV),0.8344 (HRV)
BLR,Belarus,1,0.7240 (UKR),0.6708 (UKR),0.5642 (MNG),0.6469 (IRN),0.6570 (CZE),0.8037 (UKR),0.7416 (CZE),0.8473 (HUN),0.8331 (HUN),0.8491 (HUN),0.8692 (HUN),0.8300 (HUN),0.7353 (HUN),0.8026 (SRB),0.8404 (HUN)
BLR,Belarus,2,0.7149 (SAU),0.6140 (KAZ),0.5587 (UKR),0.6036 (EST),0.6527 (UKR),0.6509 (RUS),0.7107 (HUN),0.8078 (BGR),0.7849 (UKR),0.8285 (CZE),0.8456 (POL),0.7919 (CZE),0.7221 (BGR),0.7858 (POL),0.8250 (SRB)
BLR,Belarus,3,0.6188 (QAT),0.5840 (RUS),0.5397 (IRN),0.5973 (SRB),0.6041 (HUN),0.5740 (KOR),0.6465 (IRL),0.7933 (LTU),0.7692 (LTU),0.7949 (POL),0.8400 (SRB),0.7797 (POL),0.7099 (LVA),0.7800 (HUN),0.8147 (POL)
BLZ,Belize,1,0.6652 (CPV),0.6848 (FJI),0.7355 (FJI),0.7565 (FJI),0.7432 (STP),0.7639 (STP),0.6445 (MDV),0.6439 (STP),0.6858 (TLS),0.7473 (CPV),0.7668 (CPV),0.7812 (MDV),0.7737 (MDV),0.6236 (MDV),0.7410 (MDV)
BLZ,Belize,2,0.6345 (STP),0.6272 (STP),0.7282 (CPV),0.7103 (MDV),0.7098 (CPV),0.7145 (MDV),0.6229 (STP),0.6348 (TLS),0.6247 (CPV),0.6665 (STP),0.7532 (MUS),0.6746 (BHS),0.7263 (CPV),0.6229 (STP),0.6771 (MUS)
BLZ,Belize,3,0.6263 (FJI),0.5988 (CPV),0.6264 (STP),0.7095 (CPV),0.6898 (MDV),0.7057 (CPV),0.5389 (FJI),0.6050 (MDV),0.5808 (STP),0.6656 (MUS),0.7043 (MDV),0.6527 (MNE),0.6892 (MUS),0.5779 (CPV),0.6667 (CPV)
BOL,Bolivia,1,0.7412 (TCD),0.7095 (TCD),0.7294 (TCD),0.6909 (GHA),0.6846 (CIV),0.6299 (TCD),0.6620 (CMR),0.8347 (ZWE),0.6953 (CMR),0.6026 (CMR),0.5958 (PER),0.4626 (CAF),0.5727 (ECU),0.4683 (UZB),0.5359 (ECU)
BOL,Bolivia,2,0.7187 (COD),0.6754 (GHA),0.7244 (GHA),0.6797 (CIV),0.6372 (TGO),0.6130 (CMR),0.6251 (CIV),0.6280 (COD),0.5901 (TZA),0.5746 (PER),0.5925 (ECU),0.4590 (PER),0.4748 (PER),0.4148 (PHL),0.5167 (PSE)
BOL,Bolivia,3,0.6928 (NER),0.6254 (TZA),0.6156 (TZA),0.6603 (SLE),0.6180 (TCD),0.6107 (TGO),0.6206 (TGO),0.5549 (EGY),0.5783 (PER),0.5740 (COD),0.4751 (FJI),0.4509 (PHL),0.4346 (SLB),0.3893 (GTM),0.4797 (HTI)
BRA,Brazil,1,0.8341 (COL),0.8139 (COL),0.8001 (COL),0.7908 (COL),0.7494 (COL),0.7184 (COL),0.7892 (COL),0.8507 (COL),0.8371 (COL),0.8423 (COL),0.8480 (COL),0.8384 (COL),0.8031 (COL),0.8232 (COL),0.8144 (COL)
BRA,Brazil,2,0.7670 (ARG),0.7477 (ARG),0.7965 (ARG),0.7818 (ARG),0.6944 (USA),0.6906 (IRN),0.6731 (ARG),0.7375 (ARG),0.6441 (ESP),0.7026 (ARG),0.7756 (ARG),0.7478 (ARG),0.7257 (CHN),0.7589 (CHN),0.7101 (CHN)
BRA,Brazil,3,0.7124 (TUR),0.6720 (USA),0.6798 (USA),0.6993 (USA),0.6822 (RUS),0.6494 (ARG),0.6583 (ECU),0.6540 (USA),0.6406 (USA),0.6908 (TUR),0.7123 (TUR),0.6646 (TUR),0.6634 (ARG),0.6838 (TUR),0.6837 (TUR)
BRN,Brunei,1,0.8655 (OMN),0.8185 (QAT),0.7522 (QAT),0.7689 (KWT),0.8028 (KWT),0.7499 (OMN),0.7387 (KWT),0.7516 (SAU),0.8123 (OMN),0.8316 (OMN),0.7729 (OMN),0.8092 (OMN),0.7324 (BHR),0.7975 (QAT),0.8123 (AZE)
BRN,Brunei,2,0.7185 (KWT),0.7525 (ARE),0.7436 (BHR),0.6909 (BHR),0.7950 (OMN),0.7497 (KWT),0.7107 (OMN),0.7075 (QAT),0.7579 (QAT),0.8132 (QAT),0.7603 (KWT),0.8088 (BHR),0.7213 (NOR),0.7640 (NOR),0.7941 (KWT)
BRN,Brunei,3,0.6994 (ARE),0.7460 (SAU),0.7374 (SAU),0.6888 (ARE),0.7775 (SAU),0.6519 (AZE),0.6923 (QAT),0.7000 (OMN),0.7398 (KWT),0.7472 (ARE),0.7349 (BHR),0.7877 (KWT),0.6698 (MNG),0.7279 (AZE),0.7450 (BHR)
BTN,Bhutan,1,0.6061 (TCD),0.6315 (SLB),0.6166 (SLB),0.5917 (GIN),0.5254 (KHM),0.4970 (KHM),0.5315 (PRY),0.4253 (SLB),0.4247 (PRY),0.5143 (TLS),0.5199 (FJI),0.5575 (TLS),0.5315 (BLZ),0.5610 (TON),0.5101 (KGZ)
BTN,Bhutan,2,0.5868 (SLB),0.5981 (GIN),0.5867 (GIN),0.5534 (SLB),0.5205 (GIN),0.4611 (VNM),0.4924 (GIN),0.4182 (AZE),0.3710 (TON),0.4853 (MDA),0.4466 (BLZ),0.4673 (TON),0.4716 (TON),0.5065 (FJI),0.5009 (TON)
BTN,Bhutan,3,0.5428 (ZWE),0.5496 (HND),0.5704 (TCD),0.5266 (MRT),0.4947 (TGO),0.4428 (TGO),0.4908 (VNM),0.3969 (GIN),0.3586 (MDA),0.3689 (VNM),0.4438 (MDA),0.3565 (SLB),0.4055 (MDV),0.4384 (MDV),0.4121 (MUS)
BWA,Botswana,1,0.8026 (NAM),0.7836 (LSO),0.7828 (LSO),0.7310 (NAM),0.7441 (NAM),0.6620 (NAM),0.7407 (SWZ),0.4363 (LSO),0.6865 (LBY),0.6952 (LSO),0.7130 (NAM),0.6653 (LSO),0.7027 (GNQ),0.7430 (NAM),0.7167 (GNQ)
BWA,Botswana,2,0.7649 (LSO),0.7752 (NAM),0.7606 (NAM),0.6654 (LSO),0.7358 (LSO),0.6436 (LBY),0.6294 (LSO),0.4184 (MAR),0.6536 (SWZ),0.6934 (NAM),0.6900 (LSO),0.6120 (NAM),0.6853 (NAM),0.7010 (SWZ),0.6989 (ZAF)
BWA,Botswana,3,0.5992 (SWZ),0.6618 (SWZ),0.6336 (SWZ),0.6213 (SWZ),0.6528 (SWZ),0.6410 (GNQ),0.5854 (NAM),0.4134 (TGO),0.6246 (NAM),0.6571 (SWZ),0.6479 (SWZ),0.6102 (SWZ),0.6817 (SWZ),0.6923 (ZAF),0.6714 (NAM)
CAF,Central African Republic,1,0.7925 (CIV),0.9079 (SLE),0.8952 (SLE),0.6702 (SYR),0.8407 (GIN),0.9101 (TGO),0.9620 (TGO),0.8947 (BFA),0.9426 (TGO),0.8646 (SLE),0.9287 (SLE),0.9085 (SLE),0.7940 (TGO),0.9056 (SLE),0.9231 (CMR)
CAF,Central African Republic,2,0.7816 (SLE),0.8734 (BEN),0.8857 (NER),0.5963 (SEN),0.8159 (GNB),0.8816 (GIN),0.9342 (BFA),0.8903 (SLE),0.8753 (BEN),0.8540 (TGO),0.9198 (TGO),0.9064 (TGO),0.7730 (CMR),0.8962 (CMR),0.9193 (MLI)
CAF,Central African Republic,3,0.7342 (GNB),0.8653 (HTI),0.8836 (BFA),0.5777 (GNB),0.8140 (TGO),0.8541 (BFA),0.9231 (SLE),0.8810 (GNB),0.8731 (CMR),0.8392 (CMR),0.9196 (TCD),0.8948 (CMR),0.7571 (SLE),0.8867 (TGO),0.9191 (MOZ)
CAN,Canada,1,0.9502 (GBR),0.9456 (AUS),0.9565 (DEU),0.9598 (DEU),0.9666 (DEU),0.9546 (DEU),0.9480 (AUS),0.9498 (AUS),0.9617 (AUS),0.9663 (AUS),0.9438 (AUS),0.9249 (AUS),0.9493 (AUS),0.9529 (AUS),0.9314 (AUS)
CAN,Canada,2,0.9447 (AUS),0.9399 (GBR),0.9549 (AUS),0.9465 (AUS),0.9544 (AUS),0.9473 (AUS),0.9386 (DEU),0.9318 (DEU),0.9199 (DEU),0.9016 (DEU),0.8831 (DEU),0.9101 (DEU),0.8675 (DEU),0.8557 (NZL),0.8120 (NZL)
CAN,Canada,3,0.9280 (DEU),0.9246 (FIN),0.9426 (GBR),0.9372 (GBR),0.9295 (GBR),0.9252 (GBR),0.9170 (GBR),0.9073 (GBR),0.8968 (GBR),0.8867 (GBR),0.8665 (FRA),0.8696 (KOR),0.8543 (GBR),0.8290 (GBR),0.7932 (SAU)
CHE,Switzerland,1,0.8906 (AUT),0.8925 (AUT),0.8837 (AUT),0.9007 (SGP),0.8824 (SGP),0.8803 (AUT),0.9001 (SGP),0.8601 (AUT),0.8675 (SGP),0.8965 (SGP),0.8692 (SGP),0.8326 (AUT),0.8653 (AUT),0.8813 (DNK),0.8783 (SGP)
CHE,Switzerland,2,0.8557 (BEL),0.8584 (SGP),0.8676 (SGP),0.8769 (AUT),0.8713 (AUT),0.8788 (SGP),0.8693 (AUT),0.8152 (SGP),0.8588 (AUT),0.8463 (AUT),0.8345 (AUT),0.8259 (DNK),0.8442 (DNK),0.8714 (AUT),0.8635 (BEL)
CHE,Switzerland,3,0.8392 (NLD),0.8535 (NLD),0.8389 (DEU),0.8509 (IRL),0.8214 (BEL),0.8289 (DEU),0.8236 (LUX),0.8068 (DNK),0.8224 (BEL),0.8151 (BEL),0.8241 (BEL),0.8213 (BEL),0.8427 (BEL),0.8647 (BEL),0.8567 (DNK)
CHL,Chile,1,0.7937 (KOR),0.8348 (KOR),0.8302 (KOR),0.8614 (KOR),0.8120 (KOR),0.8789 (KOR),0.8353 (KOR),0.8456 (AUS),0.8474 (AUS),0.8506 (AUS),0.8077 (ESP),0.7900 (KOR),0.8239 (KOR),0.8427 (ITA),0.8150 (KOR)
CHL,Chile,2,0.7319 (URY),0.7654 (DEU),0.8152 (JPN),0.8334 (JPN),0.8084 (JPN),0.8580 (JPN),0.8345 (JPN),0.8107 (NZL),0.8279 (CAN),0.8263 (CAN),0.7997 (KOR),0.7714 (ESP),0.8060 (ESP),0.8412 (ESP),0.7961 (ESP)
CHL,Chile,3,0.7057 (DEU),0.7448 (CAN),0.7811 (DEU),0.8066 (DEU),0.7925 (AUS),0.8247 (AUS),0.8176 (CAN),0.7982 (CAN),0.8118 (NZL),0.7999 (ESP),0.7952 (ARG),0.7664 (TUR),0.7954 (SWE),0.8022 (KOR),0.7785 (ITA)
CHN,China,1,0.6795 (IDN),0.7590 (TUR),0.6893 (IDN),0.6797 (IDN),0.6980 (IRN),0.6889 (IDN),0.6844 (IDN),0.6655 (IDN),0.6502 (RUS),0.6913 (RUS),0.7345 (RUS),0.6750 (RUS),0.7257 (BRA),0.8217 (RUS),0.7101 (BRA)
CHN,China,2,0.6458 (TUR),0.6598 (IDN),0.6317 (TUR),0.6069 (COL),0.6728 (IDN),0.6376 (TUR),0.6838 (IRN),0.6500 (IRN),0.6488 (IDN),0.6603 (IDN),0.7116 (IRN),0.6137 (MEX),0.6917 (JPN),0.7589 (BRA),0.7015 (RUS)
CHN,China,3,0.6401 (IND),0.5546 (IND),0.6228 (MEX),0.6058 (ECU),0.6512 (ECU),0.6195 (IND),0.6123 (IND),0.6227 (TUR),0.5795 (IND),0.5588 (IND),0.6642 (TUR),0.6133 (JPN),0.6743 (RUS),0.6992 (IRN),0.6503 (ITA)
CIV,Cote d'Ivoire,1,0.8742 (ETH),0.8693 (BEN),0.8775 (CMR),0.9462 (SLE),0.9094 (TZA),0.9352 (CMR),0.9334 (CMR),0.9256 (BEN),0.9611 (CMR),0.9522 (CMR),0.9743 (CMR),0.9647 (BEN),0.9714 (BEN),0.9754 (BEN),0.9765 (BEN)
CIV,Cote d'Ivoire,2,0.8721 (BFA),0.8580 (CAF),0.8604 (TGO),0.9122 (BEN),0.9091 (CMR),0.8947 (BEN),0.9177 (BEN),0.8996 (TGO),0.9461 (BEN),0.9456 (BEN),0.9669 (BEN),0.9575 (CMR),0.9515 (CMR),0.9494 (CMR),0.9396 (TGO)
