country_code_3,country_name,rank,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GMB,Gambia,3,2.8304 (RWA),3.1978 (COM),2.8192 (HTI),2.8226 (RWA),3.2507 (HTI),2.6751 (SEN),2.5424 (CMR),2.6766 (SEN),2.8796 (BEN),2.3739 (TGO),2.2857 (CMR),2.3319 (CMR),2.5138 (TGO),2.4838 (TGO),2.5749 (COM)
GNB,Guinea-Bissau,1,2.2411 (MOZ),2.2494 (BEN),2.6423 (TGO),2.2670 (BEN),2.4045 (COM),2.6803 (MDG),2.1234 (TGO),2.5676 (MDG),3.5849 (CAF),1.7734 (TGO),2.1838 (TGO),2.2310 (TGO),2.2824 (TGO),1.8703 (TGO),2.1005 (TGO)
GNB,Guinea-Bissau,2,2.3859 (COM),2.4420 (COM),2.7599 (COM),2.4603 (COM),2.5086 (BFA),2.7166 (TGO),2.3257 (BEN),2.7559 (MWI),3.7143 (SEN),2.2946 (MDG),2.2508 (BEN),2.3929 (BEN),2.3296 (BEN),2.1450 (BEN),2.4698 (BEN)
GNB,Guinea-Bissau,3,2.4873 (GMB),2.5142 (TGO),2.8778 (BEN),2.5256 (MLI),2.5867 (MDG),2.8144 (GMB),2.4135 (COM),2.9822 (GMB),3.8373 (TGO),2.4524 (BEN),2.6622 (MWI),2.5862 (MDG),2.6612 (MDG),2.3089 (MDG),2.6019 (MDG)
GNQ,Equatorial Guinea,1,5.8656 (MRT),3.7729 (GAB),4.0273 (COG),4.1576 (COG),3.7852 (GAB),5.1695 (COG),3.1749 (COG),2.9825 (COG),3.8031 (COG),4.2448 (COG),3.2058 (GAB),3.0449 (COG),3.0042 (COG),4.1336 (COG),2.9051 (NAM)
GNQ,Equatorial Guinea,2,6.1298 (AGO),3.9612 (COG),4.4004 (IRQ),4.6078 (IRQ),4.5832 (IRQ),5.4566 (AGO),4.7253 (GAB),3.7634 (GAB),4.5694 (GAB),4.3965 (NAM),3.3021 (COG),3.1775 (GAB),3.0273 (BWA),4.1376 (BWA),3.1198 (BWA)
GNQ,Equatorial Guinea,3,6.2439 (GAB),4.3546 (MRT),4.4655 (AGO),4.8747 (AGO),4.7806 (AGO),5.5376 (GAB),5.3936 (NAM),4.0737 (NAM),4.7457 (AGO),5.1358 (IRQ),3.7293 (NAM),3.6310 (BWA),3.0621 (GAB),4.3527 (NAM),3.1296 (COG)
GRC,Greece,1,2.3239 (ESP),2.2726 (PRT),1.6179 (ESP),1.6728 (ESP),1.5336 (ESP),1.8727 (ESP),1.7119 (ESP),1.7509 (ESP),1.8552 (ESP),1.9058 (ESP),1.7410 (ESP),2.0308 (ITA),1.9046 (HRV),1.8645 (FRA),1.7033 (ESP)
GRC,Greece,2,2.4576 (HRV),2.3114 (ESP),1.7331 (PRT),2.1495 (PRT),1.8882 (PRT),1.9549 (PRT),2.0279 (PRT),2.0876 (ITA),2.2013 (ITA),2.0886 (FRA),1.9821 (FRA),2.0353 (ESP),2.0979 (ITA),1.8898 (ESP),1.8550 (SWE)
GRC,Greece,3,2.4819 (ITA),2.6599 (ITA),2.3186 (HRV),2.3450 (HRV),2.2012 (ITA),2.0309 (ITA),2.0617 (ITA),2.1829 (FRA),2.2633 (FRA),2.1372 (PRT),2.0059 (PRT),2.1585 (HRV),2.2259 (ESP),1.9709 (ITA),1.8597 (FRA)
GTM,Guatemala,1,1.9979 (HND),2.0060 (HND),2.0335 (HND),2.2056 (HND),2.0085 (PHL),2.1502 (PHL),2.3649 (HND),2.2678 (PHL),2.3573 (HND),2.1949 (PHL),2.2971 (PHL),2.2453 (PHL),2.2400 (ECU),2.1580 (ECU),2.0017 (HND)
GTM,Guatemala,2,2.2344 (SYR),2.1450 (PHL),2.1287 (PHL),2.2123 (PHL),2.3041 (SLV),2.3128 (HND),2.4966 (PHL),2.4498 (HND),2.4522 (BOL),2.3928 (HND),2.5085 (ECU),2.3452 (ECU),2.4104 (SLV),2.3839 (BOL),2.3853 (PHL)
GTM,Guatemala,3,2.3141 (BOL),2.3253 (SLV),2.1653 (PRY),2.3565 (SLV),2.3361 (HND),2.4728 (SLV),2.7091 (PER),2.6119 (ECU),2.4652 (ECU),2.5845 (ECU),2.8871 (SLV),2.7179 (BOL),2.4252 (BOL),2.4150 (HND),2.6916 (ECU)
HND,Honduras,1,1.9979 (GTM),1.8381 (NIC),1.8359 (NIC),1.9569 (NIC),1.8544 (NIC),1.7487 (NIC),1.7593 (NIC),1.5955 (NIC),2.2398 (MAR),2.1159 (NIC),2.0987 (NIC),1.7058 (NIC),1.7044 (NIC),1.7100 (NIC),1.7342 (NIC)
HND,Honduras,2,2.0409 (NIC),2.0060 (GTM),2.0335 (GTM),2.0377 (SLV),2.2331 (SLV),2.2146 (SLV),2.2669 (SLV),2.3938 (PHL),2.3573 (GTM),2.3928 (GTM),2.5766 (ECU),2.2330 (SLV),2.4103 (PRY),2.1492 (PRY),2.0017 (GTM)
HND,Honduras,3,2.3085 (SLV),2.1089 (SLV),2.0464 (SLV),2.2056 (GTM),2.3361 (GTM),2.3128 (GTM),2.3199 (MAR),2.4498 (GTM),2.3940 (PRY),2.4798 (PRY),2.5774 (TUN),2.5967 (MAR),2.4487 (GTM),2.2958 (MAR),2.2146 (PRY)
HRV,Croatia,1,1.6605 (PRT),1.7873 (PRT),1.8038 (PRT),1.5623 (PRT),1.5648 (PRT),1.6684 (LVA),1.5326 (LVA),1.6263 (LVA),1.4719 (LVA),1.4937 (LVA),1.5147 (LVA),1.6786 (LVA),1.6845 (BIH),1.2813 (SRB),1.2790 (BGR)
HRV,Croatia,2,1.8899 (SRB),1.9366 (SVN),1.8364 (SRB),1.8145 (LVA),1.6226 (SRB),1.7172 (PRT),1.7418 (LTU),1.7522 (BIH),1.7745 (SRB),1.6015 (SRB),1.7460 (PRT),1.7509 (SRB),1.7495 (LVA),1.3983 (BGR),1.5019 (SRB)
HRV,Croatia,3,2.1383 (SVN),2.0066 (HUN),1.9045 (MNE),1.8433 (MNE),1.7643 (BIH),1.7501 (SRB),1.7652 (BIH),1.9383 (LTU),1.8385 (LTU),1.6383 (LTU),1.7975 (SRB),2.0034 (BGR),1.7626 (BGR),1.4316 (SVK),1.5339 (LTU)
HTI,Haiti,1,3.7591 (CMR),2.6061 (RWA),2.5266 (NPL),2.4972 (NPL),2.7179 (CMR),2.5054 (GMB),2.3877 (GHA),2.7670 (GMB),2.6989 (ZWE),3.3718 (GMB),2.6323 (GMB),2.7657 (GMB),3.1342 (GMB),3.3230 (GMB),3.8539 (PAK)
HTI,Haiti,2,3.9587 (MDG),2.9587 (ZMB),2.6609 (RWA),2.6991 (RWA),2.9309 (RWA),2.6470 (GHA),2.5187 (GMB),2.9586 (SLE),2.9953 (CMR),3.5322 (PAK),2.7315 (NPL),2.8326 (NPL),3.3561 (SLE),3.3374 (CMR),3.8899 (CMR)
HTI,Haiti,3,4.0964 (SLE),2.9680 (CMR),2.8176 (ZMB),2.8037 (CMR),3.0559 (NPL),2.9019 (NPL),3.0787 (NPL),3.0401 (KEN),3.1590 (KEN),3.5659 (CMR),2.9701 (KEN),3.3311 (CMR),3.3856 (CMR),3.3425 (PAK),4.0071 (SLE)
HUN,Hungary,1,2.0238 (CZE),1.3076 (SVK),1.4042 (LTU),1.2989 (LTU),1.3785 (LTU),1.3398 (LTU),1.4747 (CZE),1.5772 (CZE),1.4632 (LTU),1.3815 (LTU),1.4475 (CZE),1.2883 (BGR),1.1431 (BGR),1.3447 (BGR),1.3261 (BGR)
HUN,Hungary,2,2.0594 (EST),1.8743 (SVN),1.4502 (SVK),1.4729 (SVK),1.5737 (CZE),1.4164 (CZE),1.5272 (LTU),1.6328 (LTU),1.7483 (SVK),1.5396 (CZE),1.4575 (SVK),1.5474 (LTU),1.5935 (POL),1.5201 (SVK),1.4222 (SVK)
HUN,Hungary,3,2.1548 (POL),1.8922 (CZE),1.5852 (CZE),1.5483 (CZE),1.6047 (SVK),1.5150 (SVK),1.6184 (SVK),1.6900 (BGR),1.8655 (POL),1.5918 (POL),1.5427 (BGR),1.5828 (LVA),1.6604 (LVA),1.5318 (LVA),1.4352 (CZE)
IDN,Indonesia,1,1.9283 (EGY),2.2108 (IND),2.2997 (PHL),2.2960 (IND),2.1921 (PHL),2.4498 (PHL),2.5175 (PHL),2.4650 (IND),2.4126 (IND),2.2806 (EGY),2.3184 (EGY),2.0817 (EGY),1.8543 (EGY),2.1340 (EGY),2.3090 (IND)
IDN,Indonesia,2,2.2409 (IND),2.2873 (EGY),2.4042 (IND),2.3501 (PHL),2.4606 (IND),2.4684 (IND),2.5277 (IND),2.5043 (PHL),2.5141 (PHL),2.5560 (IND),2.4671 (IND),2.4932 (IND),2.5983 (BGD),2.3266 (IND),2.7811 (BGD)
IDN,Indonesia,3,2.6952 (PHL),2.3987 (PHL),2.6744 (PER),2.6123 (EGY),2.8065 (EGY),2.5766 (EGY),2.7011 (EGY),2.5678 (BGD),2.7475 (BGD),2.5811 (BGD),2.5705 (BGD),2.6794 (BGD),2.6320 (IND),2.5151 (BGD),2.9932 (MEX)
IND,India,1,2.2409 (IDN),2.2108 (IDN),2.4042 (IDN),2.2960 (IDN),2.4606 (IDN),2.4684 (IDN),2.5277 (IDN),2.4390 (BGD),2.4126 (IDN),2.5560 (IDN),2.4671 (IDN),2.4932 (IDN),2.5587 (BGD),2.3266 (IDN),2.3090 (IDN)
IND,India,2,2.9421 (BGD),2.7844 (BGD),2.5373 (PAK),2.5758 (BGD),2.5275 (BGD),2.5142 (BGD),2.9279 (PAK),2.4650 (IDN),2.5577 (BGD),2.6104 (PAK),2.8176 (PAK),2.5719 (BGD),2.6320 (IDN),2.6015 (BGD),2.7876 (BGD)
IND,India,3,2.9828 (EGY),2.9069 (PHL),2.6860 (BGD),2.6400 (PAK),2.7694 (PHL),2.8311 (PAK),3.0395 (PHL),2.7778 (PAK),2.6352 (PAK),2.6594 (BGD),2.9317 (BGD),2.9824 (PAK),2.9513 (EGY),2.9680 (EGY),3.0766 (PHL)
IRL,Ireland,1,3.1547 (SVN),1.5989 (SVK),1.6681 (SVK),1.6421 (SVK),2.5324 (LTU),6.0101 (SVK),2.4649 (SVK),2.4822 (SVN),2.4526 (SVN),2.1761 (SVN),2.8833 (SVN),2.8001 (SVN),2.6451 (AUT),2.3605 (CZE),2.3356 (SVN)
IRL,Ireland,2,3.3395 (CZE),1.7728 (SVN),1.8678 (BEL),1.8265 (SVN),2.5350 (SVK),6.0634 (CZE),2.5457 (CZE),2.6944 (CZE),2.7030 (SVK),2.7424 (SVK),3.0364 (SVK),3.0848 (CHE),2.6940 (CZE),2.3793 (AUT),2.3477 (CHE)
IRL,Ireland,3,3.8164 (SVK),1.9590 (BEL),1.9021 (SVN),1.8933 (BEL),2.5394 (SVN),6.4411 (HUN),2.5710 (SVN),2.9507 (SVK),2.9451 (CHE),2.7840 (CZE),3.0566 (CHE),3.1575 (EST),2.7674 (SVN),2.4873 (CHE),2.5706 (CZE)
IRN,Iran,1,2.5442 (DZA),2.6709 (DZA),2.5739 (ARG),2.9650 (ARG),2.3534 (COL),2.4022 (COL),2.3071 (TUR),2.0004 (TUR),2.5234 (ARG),2.0847 (TUR),2.0496 (TUR),2.4038 (ARG),2.0389 (TUR),1.9704 (TUR),1.9957 (TUR)
IRN,Iran,2,2.5591 (TUR),2.6783 (ARG),2.5862 (EGY),3.5100 (BLR),2.4704 (MEX),2.4271 (ECU),2.9889 (COL),2.2760 (COL),3.2623 (TUR),2.1729 (ARG),2.9850 (CHN),2.4158 (TUR),2.2750 (DZA),2.4274 (DZA),2.3458 (PER)
